5.165031911528768,8.395362091682148e-46,4.76722118381508,8.26491022463026e-46
5.242625813408211,7.191542806429221e-46,4.8028965063445686,7.491082060681547e-46
5.40132819198215,5.570560862165352e-46,4.929875710950963,5.688576612383066e-46
5.585618043259721,4.005106089856712e-46,4.966768252588337,5.165695906928156e-46
5.669530380261422,3.419739194992263e-46,5.107591079295794,4.057045829035247e-46
5.841155819262528,2.6596496707148847e-46,5.184322051695516,3.57659425066632e-46
5.986651097868921,1.9905204100902222e-46,5.3412594853748665,2.757274499859329e-46
6.14263618328643,1.661210466169959e-46,5.421500841385802,2.3580923212569452e-46
6.246548662778061,1.3282569277675701e-46,5.523499830935766,1.9229905652314825e-46
6.340390112807222,1.1696985677477227e-46,5.606478970513995,1.691613450808173e-46
6.520159252961532,8.863344358138506e-47,5.776195745983595,1.3196485141582048e-46
6.568952622374042,7.81999966374582e-47,5.862971118067918,1.1467783156166205e-46
6.755202197499276,6.295776897614531e-47,5.973275837609507,9.188689664651688e-47
6.8566851128939685,5.453393705081621e-47,6.063011929695942,8.109260217209496e-47
7.064247558751871,4.1639465382371907e-47,6.23491656363087,6.128231616759744e-47
7.24020839570056,3.1027899910620353e-47,6.281575329980363,5.554456694665924e-47
7.428855521878657,2.628961883275446e-47,6.459676894047235,4.3553275650738813e-47
7.639485931954076,2.0313674930807923e-47,6.556720154122896,3.835417913837948e-47
7.6823233043625745,1.768269950555416e-47,6.744418508996577,2.851991989181181e-47
7.976233357146811,1.3468838818311305e-47,6.923465133154321,2.1367746827189347e-47
8.354476660381897,9.646658434111162e-48,7.103859360665701,1.8128092454849193e-47
8.543445015927059,8.196207138460773e-48,7.29361335233181,1.3468255286448925e-47
8.820838189041016,6.509148166170009e-48,7.487239659315118,1.0193734589349165e-47
9.224384825393662,4.7461440791778675e-48,7.6823233043625745,8.802143267269734e-48
9.448111995737644,4.202821958266019e-48,7.887528874780249,6.471337832909548e-48
9.770475513128236,3.1846802406558504e-48,8.078832094405596,5.583603946032033e-48
10.066242893620316,2.7094946048043876e-48,8.261565696720252,4.593184247090441e-48
10.625328614965854,2.2050340224895857e-48,8.448432516438697,4.168773331000536e-48
11.049470918676072,1.9986114577395782e-48,8.736687611601083,3.167399565277081e-48
11.554975806890441,1.5611937603687148e-48,8.867938239457368,2.821029243671521e-48
12.288020629799155,1.1981245584020157e-48,9.136384423056684,2.2287556837003726e-48
12.8501882250225,1.0324850740930044e-48,9.395428416033472,1.920616907172439e-48
13.589201416974179,7.892506533560508e-49,9.66181708576532,1.5506420596651863e-48
14.21089704328686,7.020064338024854e-49,9.806965866987095,1.37809929595962e-48
15.028164479417175,5.464720314306987e-49,10.390312076350122,1.0670095082982516e-48
16.379626236777693,4.527118950821302e-49,10.865660949008818,9.33847693275039e-49
17.772940196033282,3.8416232727311e-49,11.426471774747252,7.338305322945219e-49
20.21219626935431,3.0156833008278976e-49,12.151364333466082,5.556918988975489e-49
22.402520766261183,2.783777238570487e-49,12.707280007098793,4.850339030472447e-49
25.85026930807565,2.510054436400999e-49,13.438074560036434,3.7076887064557225e-49
29.234175816287905,2.321312797202136e-49,14.052856247619843,3.3111892375670224e-49
33.06104959574418,2.261697000816278e-49,14.861034771524194,2.543949079024797e-49
35.753195394379446,2.2386419790563194e-49,16.16127872115431,2.072432236456955e-49
42.283234551478785,2.2769700714839822e-49,17.379829070979426,1.802860347536046e-49
45.98274274465639,2.3218219992689406e-49,19.7651324111735,1.3893694129941879e-49
54.07789365421463,2.481613226261006e-49,22.50295979764806,1.236837574065747e-49
58.80935785665125,2.5897315092457786e-49,25.278499621205786,1.1395537011261332e-49
69.16260340764939,2.8306745681572964e-49,29.152555590956567,1.0452026262448216e-49
76.65751106116926,3.014971903113735e-49,32.32978812416474,1.0125692824564467e-49
88.455104052504,3.300777963117809e-49,37.11115691966612,1.0005600070440955e-49
99.36525392178146,3.5845489675606995e-49,41.34799200173127,1.0119463194086935e-49
113.12913406139843,3.995881160538995e-49,46.06852991072462,1.0419204585511732e-49
129.13609611632643,4.4578023593840605e-49,52.881770706605955,1.094823408716476e-49
143.8790572040377,4.905338360418492e-49,59.40426649632749,1.1674832299289628e-49
173.03591636010805,5.7577599918445305e-49,67.6328290125663,1.246986890663364e-49
194.3783566916007,6.374263586782968e-49,76.4862443304846,1.3487854144622811e-49
221.30326552688567,7.183391245213107e-49,86.49860810488369,1.4551483570652163e-49
254.98135254222925,8.251772598042309e-49,98.48022569463508,1.5926116412028765e-49
279.8868524725989,9.027299668043588e-49,110.62688509883395,1.753837782356178e-49
334.72852779963597,1.062803038360303e-48,133.7912781601552,2.0677083896840628e-49
376.0143127516157,1.1745286269611269e-48,150.29324163151196,2.2803780940705627e-49
428.0990780717716,1.3259548942569808e-48,171.11156676998542,2.5439227771553365e-49
517.7396324883968,1.596908827886507e-48,197.4456414472998,2.887570649778339e-49
585.5138785149003,1.797935570405861e-48,217.621845228742,3.1535756989511865e-49
662.1600519277321,2.020307213823384e-48,258.81191901096435,3.752762850094676e-49
800.811119420552,2.4474899903510823e-48,290.73406589678916,4.181527275704712e-49
911.7379054664419,2.767095214750239e-48,331.00597863861054,4.6922823388829594e-49
1018.481665370177,3.0886762040766324e-48,381.3787018998305,5.342204251794192e-49
1224.875334103535,3.715456230262546e-48,418.6301602473094,5.7998513291227976e-49
1385.2165501049774,4.179081068066278e-48,500.65751925887974,6.901687064590954e-49
1566.5470903527419,4.710928299801203e-48,566.195646448768,7.780024454992882e-49
1873.4999398870032,5.644459899672251e-48,640.3129838778557,8.757267701090402e-49
2104.5794840602475,6.32177924980149e-48,765.7773865794921,1.0461849163202734e-48
2396.101707570134,7.151509493734862e-48,860.2292120968401,1.1712078603304404e-48
2760.742155206713,8.230249347885045e-48,979.3864758343068,1.3294127848680802e-48
3030.3997708273764,8.991636386941955e-48,1184.462242587566,1.6034272376958078e-48
3583.8783885253742,1.0729511837266076e-47,1339.513218794286,1.8035072943391542e-48
4053.0228008732806,1.208315384988047e-47,1514.8610051130247,2.0390114801319707e-48
4583.5801451839325,1.365429856110556e-47,1811.686363910937,2.439481528054961e-48
5543.34550435725,1.6553579613779672e-47,2048.8435557612524,2.7607345996397495e-48
6327.689182772091,1.9001534507547098e-47,2317.0455988433855,3.097632651633471e-48
7050.0966134002065,2.101644821136818e-47,2669.655232101986,3.556599518995772e-48
8384.493899539002,2.5147789266307274e-47,2930.4158623767635,3.894354511350688e-48
9118.082618709193,2.688241467402153e-47,3465.633207758809,4.6337872243313706e-48
,,3919.2988399055425,5.2286207577666705e-48
,,4432.351168062212,5.892593767134824e-48
,,5300.836277480057,7.086266584518001e-48
,,5994.737534931504,8.003757056968303e-48
,,6779.473319217587,9.031189448761057e-48
,,8107.858955685588,1.086065297189572e-47
,,9084.15550345419,1.2022937266629248e-47
